"year","agDistrict","county","countyANSI","cornPlanted","cornHarvested","cornYield","cvCornPlanted","cvCornHarvested","cvCornYield","cornPercentHarvest","month","precip","avgT","minT","frozen","month_num"
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Jan",2.07,24.6,16.4,1,1
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Feb",5.3,37.1,28.3,1,2
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Mar",3.08,37.1,28.3,1,3
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Apr",4.48,45.5,34.7,0,4
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"May",4.02,69.4,57.5,0,5
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Jun",5.56,72.3,62.4,0,6
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Jul",3.02,73.5,63,0,7
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Aug",4.79,73.5,64.2,0,8
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Sep",6.24,70.1,61.1,0,9
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Oct",1.15,55,44.8,0,10
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Nov",4.95,37.2,30.6,1,11
2018,"CENTRAL","MADISON",97,91000,83500,198.8,NA,NA,NA,0.917582417582418,"Dec",3.06,35.1,28,1,12
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Jan",1.81,25.4,17.4,1,1
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Feb",4.51,35.8,26.8,1,2
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Mar",2.12,35.6,26.5,1,3
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Apr",3.59,44.4,32.9,0,4
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"May",3,67.6,55.6,0,5
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Jun",5.18,72,62.1,0,6
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Jul",3.32,73.4,62.9,0,7
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Aug",3.61,73.8,64.3,0,8
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Sep",4.12,69.8,60.6,0,9
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Oct",3,55.2,45,0,10
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Nov",4.49,36.5,30.6,1,11
2018,"CENTRAL","MARION",101,64000,62000,209.7,NA,NA,NA,0.96875,"Dec",2.82,34.2,27.3,1,12
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Jan",2.04,26.6,18.2,1,1
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Feb",5.42,39.6,30.7,1,2
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Mar",3.33,39,30,1,3
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Apr",6.04,47.5,37.1,0,4
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"May",4.19,71.1,59.6,0,5
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Jun",7.89,73.7,63.9,0,6
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Jul",2.68,75.2,64.5,0,7
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Aug",6.96,74.9,65.5,0,8
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Sep",5.73,71.3,62.3,0,9
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Oct",1.97,56.4,46.2,0,10
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Nov",5.71,39.3,32.4,0,11
2018,"CENTRAL","PICKAWAY",129,94000,92000,188,NA,NA,NA,0.978723404255319,"Dec",3.42,36.9,29.7,1,12
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Jan",1.87,27.1,17.8,1,1
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Feb",6.79,40.5,31.3,1,2
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Mar",3.44,39.7,31.1,1,3
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Apr",5.65,48,37.6,0,4
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"May",4.45,70.8,59.2,0,5
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Jun",6.98,73.4,63.2,0,6
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Jul",3.73,74.6,63.7,0,7
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Aug",6.3,74.4,65.1,0,8
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Sep",7.47,71.4,62.5,0,9
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Oct",1.99,56.3,45.9,0,10
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Nov",5.96,39.7,32.7,0,11
2018,"CENTRAL","ROSS",141,50000,49000,185.7,NA,NA,NA,0.98,"Dec",3.97,36.8,29.5,1,12
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Jan",1.88,25,17.2,1,1
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Feb",5.74,36,27.4,1,2
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Mar",2.95,36.2,27.4,1,3
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Apr",4.07,45,33.7,0,4
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"May",3.51,68.8,56.6,0,5
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Jun",7.61,72,62.2,0,6
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Jul",2.06,73.4,62.9,0,7
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Aug",4.09,73.6,64,0,8
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Sep",5.74,69.5,60.3,0,9
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Oct",1.83,54.3,44.3,0,10
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Nov",5.48,36.4,30.3,1,11
2018,"CENTRAL","UNION",159,58000,56000,192.1,NA,NA,NA,0.96551724137931,"Dec",2.94,34.5,27.6,1,12
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Jan",4.44,24.2,14.5,1,1
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Feb",6.56,38.2,28.8,1,2
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Mar",3.31,36.6,27.7,1,3
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Apr",6.17,45.4,34.8,0,4
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"May",4.7,67.6,55.6,0,5
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Jun",7.54,69.8,59.8,0,6
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Jul",3.46,73.4,62.2,0,7
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Aug",4.61,73.2,63.8,0,8
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Sep",10.79,69.4,60.6,0,9
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Oct",3.31,54.3,44.5,0,10
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Nov",5.01,38.6,32.2,0,11
2018,"EAST CENTRAL","BELMONT",13,700,300,100,NA,NA,NA,0.428571428571429,"Dec",3.92,34.7,27.1,1,12
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Jan",2.59,23.5,14.2,1,1
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Feb",6.62,36.3,27.4,1,2
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Mar",2.72,34.3,25.8,1,3
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Apr",5.3,44.5,34.1,0,4
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"May",3.43,66.3,54.4,0,5
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Jun",5.85,69.2,59.5,0,6
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Jul",2.98,73.3,62.2,0,7
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Aug",4.85,72.9,63.6,0,8
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Sep",7.84,68.8,59.9,0,9
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Oct",2.87,53.1,43.7,0,10
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Nov",5.24,37.2,31.6,1,11
2018,"EAST CENTRAL","CARROLL",19,11000,9200,130.4,NA,NA,NA,0.836363636363636,"Dec",3.95,34.3,27.6,1,12
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Jan",2.52,23.8,14.7,1,1
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Feb",6.09,36.5,26.8,1,2
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Mar",2.52,35.8,27,1,3
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Apr",6.6,45.1,34.6,0,4
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"May",3.49,67.6,55.6,0,5
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Jun",5.56,70.7,60.8,0,6
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Jul",2.81,73.4,62.3,0,7
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Aug",4.28,73.2,63.8,0,8
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Sep",8.3,69.2,60.5,0,9
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Oct",2.8,53.8,43.7,0,10
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Nov",5.29,37.6,31.5,1,11
2018,"EAST CENTRAL","COSHOCTON",31,27000,24000,166.7,NA,NA,NA,0.888888888888889,"Dec",4.03,34.8,27.2,1,12
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Jan",2.98,24.1,14.4,1,1
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Feb",6.82,37.3,28.1,1,2
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Mar",2.75,35.2,26.3,1,3
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Apr",5.59,45,34.5,0,4
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"May",3.98,66.9,54.7,0,5
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Jun",7.09,69.6,59.5,0,6
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Jul",3.1,73.5,62.1,0,7
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Aug",5.12,73.2,63.9,0,8
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Sep",8.9,69.3,60.3,0,9
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Oct",2.78,53.7,43.8,0,10
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Nov",5.33,37.9,31.7,1,11
2018,"EAST CENTRAL","HARRISON",67,3500,3000,146.7,NA,NA,NA,0.857142857142857,"Dec",3.97,34.6,27.3,1,12
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Jan",2.69,23.6,15,1,1
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Feb",5.94,35.8,26.6,1,2
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Mar",2.57,35.2,26.5,1,3
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Apr",6.51,44.2,33.8,0,4
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"May",4.15,66.6,54.4,0,5
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Jun",4.84,70.2,60.3,0,6
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Jul",3.02,72.9,61.8,0,7
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Aug",3.65,72.9,63.4,0,8
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Sep",7.74,68.7,60.1,0,9
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Oct",2.67,53.4,43.4,0,10
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Nov",5.43,36.8,31.1,1,11
2018,"EAST CENTRAL","HOLMES",75,23000,16000,150,NA,NA,NA,0.695652173913043,"Dec",3.36,34.2,27.1,1,12
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Jan",3.13,24.1,15.1,1,1
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Feb",6.73,37,28.2,1,2
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Mar",2.9,34.8,26.4,1,3
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Apr",5.6,45,34.5,0,4
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"May",4.22,66,54.1,0,5
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Jun",7.68,68.8,58.9,0,6
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Jul",3.1,73.1,62.2,0,7
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Aug",5.96,72.7,63.7,0,8
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Sep",9.36,68.9,60,0,9
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Oct",3.22,52.7,43.5,0,10
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Nov",4.61,37.7,31.9,1,11
2018,"EAST CENTRAL","JEFFERSON",81,1800,1500,153.3,NA,NA,NA,0.833333333333333,"Dec",4.07,34.8,28.3,1,12
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Jan",2.45,24.1,14.4,1,1
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Feb",6.3,36.9,27.7,1,2
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Mar",2.53,35.1,26.4,1,3
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Apr",5.37,45.1,34.5,0,4
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"May",3.22,67.7,55.5,0,5
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Jun",5.24,70.5,60.7,0,6
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Jul",3.2,73.9,62.6,0,7
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Aug",4.33,73.6,64.1,0,8
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Sep",7.14,69.4,60.4,0,9
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Oct",2.55,54,44.2,0,10
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Nov",5.16,37.6,31.6,1,11
2018,"EAST CENTRAL","TUSCARAWAS",157,23000,16000,143.8,NA,NA,NA,0.695652173913043,"Dec",3.9,34.7,27.5,1,12
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Jan",2.38,23.5,15.2,1,1
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Feb",4.81,34.5,25.2,1,2
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Mar",3.15,33.7,25.1,1,3
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Apr",4.83,43.1,32,0,4
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"May",4.46,65.9,53.7,0,5
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Jun",4.16,69.9,59.8,0,6
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Jul",3.08,72.7,61.7,0,7
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Aug",4,72.6,62.8,0,8
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Sep",5.7,68,58.7,0,9
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Oct",3.77,52.6,42.6,0,10
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Nov",5.1,35.5,29.7,1,11
2018,"NORTH CENTRAL","ASHLAND",5,40000,33500,152.2,NA,NA,NA,0.8375,"Dec",3.05,33.6,26.6,1,12
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Jan",1.96,24.1,15.8,1,1
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Feb",4.45,35,25.9,1,2
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Mar",2.89,34.2,25.4,1,3
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Apr",4.3,43.5,32.4,0,4
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"May",4.28,66.6,54.9,0,5
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Jun",4.34,70.9,61,0,6
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Jul",3.48,72.9,62.4,0,7
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Aug",3.73,73.1,63.6,0,8
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Sep",4.48,69.2,59.6,0,9
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Oct",4.05,53.4,43.2,0,10
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Nov",5.37,35.3,29.6,1,11
2018,"NORTH CENTRAL","CRAWFORD",33,82000,80500,203,NA,NA,NA,0.981707317073171,"Dec",2.77,33.5,26.5,1,12
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Jan",2.28,23.5,15.7,1,1
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Feb",3.48,33.3,24.4,1,2
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Mar",3.8,33.6,26,1,3
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Apr",3.73,42.3,31.8,1,4
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"May",4.69,65.5,54,0,5
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Jun",3.41,70.3,60.7,0,6
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Jul",2.6,73.8,63.1,0,7
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Aug",5.38,73.2,63.7,0,8
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Sep",4.01,68.2,59,0,9
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Oct",3.81,52.9,43,0,10
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Nov",5.21,35.5,30,1,11
2018,"NORTH CENTRAL","HURON",77,56500,54500,163.3,NA,NA,NA,0.964601769911504,"Dec",2.41,33.7,27.1,1,12
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Jan",1.56,25,18.2,1,1
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Feb",3.04,33.3,25.6,1,2
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Mar",3.19,35.3,28.3,1,3
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Apr",2.98,43.1,33.6,0,4
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"May",4.1,66.1,55.2,0,5
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Jun",3.78,71.2,62.2,0,6
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Jul",1.43,75.5,65.7,0,7
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Aug",5.08,75,66.2,0,8
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Sep",2.89,69.2,60.8,0,9
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Oct",2.65,54,45.4,0,10
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Nov",3.67,36.8,32.3,0,11
2018,"NORTH CENTRAL","OTTAWA",123,15000,14500,165,NA,NA,NA,0.966666666666667,"Dec",1.69,35,29,1,12
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Jan",1.76,24.6,17.6,1,1
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Feb",2.9,33.3,25.3,1,2
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Mar",3.51,35.2,27.8,1,3
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Apr",3.29,43.1,33,0,4
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"May",3.86,66,54.6,0,5
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Jun",4.25,71.1,61.6,0,6
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Jul",1.42,75.1,64.8,0,7
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Aug",5.52,74.6,65.2,0,8
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Sep",2.82,68.9,59.8,0,9
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Oct",2.86,53.7,44.3,0,10
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Nov",4.32,36.6,31.7,1,11
2018,"NORTH CENTRAL","SANDUSKY",143,66000,65500,181,NA,NA,NA,0.992424242424242,"Dec",1.82,34.6,28.3,1,12
