"year","county","cornYield","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10"
2021,"GEAUGA",181,0.364184213532009,-0.368204189212838,-2.95887740093131,-0.829172163098765,-1.97939225022843,-0.67505320718197,-1.53942256364432,-0.145049715942016,0.952170922257738,0.666045432132848
2021,"MAHONING",178.6,0.141062167456885,-0.617229848192099,-3.04439835055407,-1.55182199696496,-2.28983559444623,-0.39009879940599,-1.13715139453143,0.131038745724275,1.38510657840182,0.577608394266274
2021,"MEDINA",172.7,1.89468900650682,-1.41929967306688,-2.30472248784115,-0.59746231319577,-2.23088280037184,-1.82407773968402,-1.61678886024404,-0.549289850632619,0.542450915705154,-0.139264442177624
2021,"PORTAGE",169.2,1.29088994334181,-0.81111116506325,-2.80125303278587,-0.686008228691724,-2.11890772350388,-1.1712358269807,-1.48260012051893,-0.343186565068993,0.997211809046028,0.182378727824769
2021,"STARK",177.4,2.32080771748319,-1.26901717060738,-2.36987362617151,-0.206653673166822,-1.90330513688914,-1.6529930312142,-1.39342835679406,-0.596467056999591,0.873723567160172,-0.324573157652297
2021,"TRUMBULL",182.5,-0.0186237673161668,-0.390919333183971,-3.22582050230456,-1.35261642099301,-2.21034685501712,-0.321126767494733,-1.61565217096662,-0.0606000164907829,1.22877217918951,0.672040786678061
2021,"WAYNE",177.4,1.18129023262426,-1.16298823399345,-2.43545377492168,-0.615768740736952,-2.20083404705224,-1.48756988295416,-1.55384345290417,-0.828825553170862,0.642221454266944,-0.560023062453193
2021,"ALLEN",203.1,3.21961034391998,-1.55890671347529,-0.825563151454983,-0.25915600880536,-2.29152400548995,-2.1757341719508,-1.71624307724087,-1.25435831573294,0.546513906661168,-0.143166243124865
2021,"DEFIANCE",190.2,2.20968006969398,-1.19979059346373,-0.950316576429746,-0.296381957606352,-2.3167737381135,-2.07068244086972,-2.6321410820307,-2.03166055162226,0.265397607602459,-0.311018155683084
2021,"FULTON",192,1.65138105787904,-1.17165455206175,-1.55162998840087,-0.524822930016919,-2.26992164622443,-1.7921564090685,-2.56549155161874,-2.14126455376004,0.299125766704788,-0.4330564085378
2021,"HENRY",196.8,2.72710832048057,-1.46011059763171,-1.07100523541803,-0.245544106105114,-2.22229040384861,-2.19933196840186,-2.63427394776656,-2.01387935495368,0.332671660860992,-0.270012008365312
2021,"LUCAS",190.3,4.47008225404837,-1.94002353582243,-0.953001206750175,-0.267882137433747,-2.175996828306,-2.41316938289131,-2.36992497468037,-2.3202242143378,-0.232302467375346,-0.406093813637157
2021,"PAULDING",190,2.1661258643687,-1.236890350122,-0.833584121907925,-0.229493898556449,-2.25277273744612,-2.05805451590856,-2.78166965675508,-1.74151957102069,0.599771882333233,-0.115299483825533
2021,"PUTNAM",194.7,3.1093024156035,-1.73736622255644,-0.711660881033793,-0.0997204162616879,-2.30383052979719,-2.25078032541171,-2.17741185598196,-1.46167668839704,0.447898043980971,-0.159624113648665
2021,"VAN WERT",199.9,2.35598233968677,-1.23819951003476,-0.893018826858785,-0.389356905394442,-2.26863582113749,-1.82741946746895,-2.42511012149222,-1.6806236707125,0.366573806630899,0.173169560599595
2021,"WILLIAMS",189.5,1.14152437638038,-1.00860880506864,-1.51149024518033,-0.663896829646072,-2.37040426959895,-1.48305499899448,-2.42019116353339,-2.00401742896196,0.369310952626507,-0.42331977634
2021,"WOOD",194.6,3.94964858734784,-1.83264223464155,-1.07084814451237,0.01883754684972,-2.10590662321464,-2.49503379687688,-2.28215201541125,-1.84430461452054,-0.169523057576542,-0.21693553538379
2021,"BROWN",184.1,2.70990370987575,-0.437118119154558,-1.17064704197317,0.0616336998090325,-0.771435116616602,-0.505599034454466,-1.75461343094873,-0.687162110968047,1.70967583473562,0.394846900929199
2021,"GALLIA",166.8,3.69183181546056,-1.02359431553687,-1.63445432275622,-0.321326430684794,-0.769524326730205,0.0575464504297524,-0.852498015925369,-0.422500763441494,1.79909747904137,0.515418713122301
2021,"HIGHLAND",192.4,2.10066539775648,-0.539033655930803,-1.4451403174581,0.158349311740764,-0.742487870805649,-0.283717993328098,-1.96761846911361,-0.89374510943686,1.38696353419388,-0.0270691150756086
2021,"JACKSON",164.6,3.30573937255744,-0.619097678642997,-1.63659271485336,-0.2448409142712,-0.943078986555629,-0.343600714376446,-1.17483765237745,-0.789517115821938,2.02401018455854,0.281128227318258
2021,"LAWRENCE",160,4.82794215480419,-1.37927128927875,-1.25505424065798,0.123153334049171,-0.605097528981262,-0.380834852452582,-1.25490968474967,-0.185552028704538,2.09503609885203,0.57836482684994
2021,"PIKE",195.1,3.90729675029121,-0.840608635991282,-1.1581189053044,0.230725067633406,-0.99002313737726,-0.683810835862727,-2.10549205370268,-0.824714183956009,1.89058325731298,0.261540833155153
2021,"SCIOTO",180,4.08290521846556,-1.16302251972185,-1.17430009872234,0.177162551500503,-0.872671733428307,-0.561184436915862,-1.91406619028834,-0.743226991265873,2.23500791391193,0.165095969183249
2021,"ATHENS",176.4,3.24339688012312,-0.857666716078406,-2.0806332053251,-0.740417255480059,-1.42750211926069,-0.460640667465438,-1.09694559512652,-0.299192191232879,1.93466459591651,0.617044727113908
2021,"GUERNSEY",173.9,2.55331308488985,-1.20966886610855,-1.90144881155331,-0.875935300587366,-1.96652283818326,-0.691340518155296,-1.02419024687691,-0.347125996936369,1.28306017391086,0.614732985716842
2021,"MEIGS",154.4,2.87845751225407,-0.735541975481068,-1.8053521355937,-0.719324002097977,-1.05522574757626,0.0559634872746907,-0.654368334860017,-0.300431581135634,1.76576248326761,0.491984392748081
2021,"MONROE",150,1.8047126715239,-0.789590282220607,-1.6957828440357,-0.671593835510041,-1.2922093563473,0.149953043746392,-0.0732354599553281,0.0856797906428478,2.16569318464687,0.634391229110373
2021,"MORGAN",169.8,2.91449331432785,-1.02604979655022,-2.05167399826267,-0.81923021936838,-1.59147829002823,-0.537514192872548,-1.11801268302529,-0.244146368936617,1.85328645913645,0.673305245223916
2021,"MUSKINGUM",187,2.77196070211117,-1.21220063887637,-1.86701169497112,-0.90345399862272,-1.88300394096352,-0.738194159853358,-1.06817910834545,-0.316317775360449,1.44843429853032,0.755849922763962
2021,"PERRY",189,2.41622706531422,-0.858678156396723,-1.94493417458863,-0.896613343989932,-1.74217518192116,-0.310992055429731,-1.03975148259781,-0.502962932820548,1.86573808992888,0.669757625219227
2021,"VINTON",199.4,2.76286815360149,-0.424986800122701,-1.90136194934242,-0.475728426172066,-1.0897061986464,-0.415118567405694,-1.01988820599055,-0.64190857417321,1.89432825668787,0.309621604648743
2021,"WASHINGTON",173.5,4.13102889467995,-1.3517407465121,-1.55272305419918,-0.150232659001394,-1.07940738674716,-0.570281061229958,-0.434651553650051,-0.0312504905748162,1.65990223224314,0.433265621030928
2021,"BUTLER",181.3,4.40340862424525,-1.83295167551023,-0.57562603974554,0.963960274229489,-1.16097572081595,-1.80684417667354,-1.35868145954409,-0.939382398651478,1.05849060467275,-0.732708022880879
2021,"CLINTON",210.3,2.66616209120688,-1.16863945609784,-1.36484225061722,0.0205444218469685,-1.16566869512282,-0.838075807785602,-1.47915488942575,-0.42784977358049,0.997689948665444,-0.151454708927754
2021,"GREENE",216.6,3.72882329212115,-1.52857069137569,-1.15462595714822,0.292114693439247,-1.44911709235706,-1.93954236606597,-1.45287835708246,-0.531345213798181,1.03751587126127,-0.374176299131868
2021,"HAMILTON",167.6,5.40384078180086,-1.90284747341367,-0.443062753842117,0.846045730400963,-1.04495949864374,-1.89546028184602,-1.64966031801966,-0.573811643777269,0.983861562303276,-0.600172578251592
2021,"MONTGOMERY",180.2,4.7655170072743,-1.91946760316408,-0.675239920614384,0.825855662338281,-1.31720378537033,-2.29112492606784,-1.42042347566989,-0.951552661283187,0.873868232857708,-0.844994019337763
2021,"PREBLE",187.5,2.20243877494734,-1.14793940700524,-1.10933137024535,0.105048369308828,-1.5174944120664,-1.18941832260759,-1.29314088657,-0.954950549581664,1.12619689966305,-0.876081285347734
2021,"WARREN",184.6,4.61724556411587,-1.96317196433032,-0.739160910780835,0.713582363866584,-1.07934753956643,-1.76523134536863,-1.30772484820262,-0.611991913759966,1.08538187622544,-0.424195019174222
2021,"AUGLAIZE",197.2,2.45451878880245,-1.14722230762062,-1.26235223794008,-0.395941315984331,-2.30243384457722,-1.85287934824112,-1.50460935340163,-1.35921101592155,0.339363670678331,-0.278430504606966
2021,"CHAMPAIGN",201.6,1.92014970310345,-0.805161165820271,-1.27922732786113,-0.596345784339234,-2.04300417560066,-1.50116431284438,-1.73268032103393,-0.813168427200481,1.15909907672766,-0.418310545046901
2021,"CLARK",209.7,3.0964994908217,-1.27471217475589,-1.10468419341007,-0.329759364817522,-1.96978648632006,-2.07528225292218,-1.82831961867573,-0.686079048733518,1.30081218968291,-0.53815705501115
2021,"DARKE",184.7,2.6184498951008,-1.03649836118199,-1.04346729726474,-0.477152549601976,-1.88290346327184,-1.26534566576009,-1.5516578159118,-1.04529417229017,1.0125904165319,-0.24173511938716
2021,"HARDIN",191.5,3.29549215734759,-1.3017402869016,-1.56501283130429,-0.177727777139173,-2.04315411334414,-2.52223072851634,-1.54011962008382,-0.984702571484663,0.408211535972462,-0.399793960123552
2021,"LOGAN",200.5,1.785242796041,-0.776071179168033,-1.40037782807528,-0.749394996489996,-2.1699355644982,-1.39813140060676,-1.35130166012317,-0.919723870785745,0.754391346275181,-0.229416595514689
2021,"MERCER",200.4,1.95841240514514,-1.06402518975559,-1.28128174925935,-0.580432776369101,-2.1940391719119,-1.67045213770372,-1.86126021103187,-1.49437231714106,0.34117125049672,-0.0419527120050675
2021,"MIAMI",199.4,4.09883776876998,-1.41503284757053,-0.849218467437861,0.0461495841914605,-1.81424679275818,-1.8258520321815,-1.67012861123222,-1.11309259169459,0.681892816999944,-0.378970302741148
2021,"SHELBY",196.5,2.26827405718504,-0.763010245625113,-1.25488011253604,-0.296930326114255,-2.03409832905858,-1.24265727044065,-1.56393065280624,-1.32523109849583,0.496987502339632,-0.244161466026721
2020,"DELAWARE",173.1,1.08180402589183,1.2465523297521,0.440157554344743,-0.267693261827027,0.374187423849537,2.65305459429751,-0.322964960124092,-2.69356693825813,-0.826397375010691,-0.0435884786160649
2020,"FAIRFIELD",181.2,1.88072171356438,0.981337676002668,-0.075254035079106,-0.143896643034274,0.84299956774272,2.94241007286855,-0.253314455422542,-1.34959967555989,-0.087350376413889,0.655349114148689
2020,"FAYETTE",180.9,1.78959871299724,1.05359632031492,0.0988287570034532,-0.206661570095314,0.68146666179093,2.90154621281557,-0.180541655824987,-1.81519626536456,-1.06872392505498,0.235695437379265
2020,"FRANKLIN",167,2.61854057591081,0.933151593660782,0.483992953355423,0.110271794635265,0.574609258699475,2.74984232145253,-0.371918663586948,-2.30074427198178,-0.532715470153444,0.430220974707502
2020,"KNOX",165.9,-1.0315038602786,2.11110866948788,-0.532596507158135,-0.837193370781091,0.529842961645862,3.65954877445768,-0.658853378451802,-1.87788961574568,-0.206916970305414,-0.0980749953547334
2020,"MADISON",172.4,1.609958611525,1.19283653868459,0.0838430027367143,-0.229197607769993,0.529858171844476,2.91263192264494,-0.304644697538919,-2.32489823467274,-1.10304558670842,0.314557467899187
2020,"MARION",177.3,0.997550442946941,0.759603616961063,0.149574686759551,-0.878063087773822,-0.0161648418434918,2.28506597895504,-0.391417980145683,-2.69914269031552,-1.49857023854151,-0.414791588096118
2020,"PICKAWAY",170.7,3.09893611879171,0.778609067105762,0.475985816136978,0.129001393245061,0.808475063403832,2.54780501867937,-0.200482282162,-1.55174829089077,-0.714618405071875,0.358914120934631
2020,"ROSS",170.6,2.83001102512061,1.04449509291676,0.358230965949473,-0.322129399041076,1.06403539079592,2.48981628224974,-0.414787089607162,-1.59708055824212,-0.0627603082747599,0.811321970939127
2020,"UNION",179,0.937074169302101,1.42353425556035,0.239473754213393,-0.515836292813615,0.343695436725901,2.68217300229357,-0.390391067314183,-2.78084859070155,-1.29239093566365,-0.215760361584601
2020,"CARROLL",125.1,0.151974260029063,1.51971020279069,-0.773202998682923,-0.888240143824005,0.508414609710227,4.07029166320425,-0.219591800947539,-1.66143687117915,0.0887544214299351,0.0741722590200759
2020,"COSHOCTON",161.8,0.394586847871003,1.18561059755651,-0.497115024865655,-0.345487714609646,0.784567819161897,3.40221855920108,-0.52300961513431,-1.77624358473198,0.0567474993864576,0.0377565232307097
2020,"HARRISON",140,0.462621224291672,1.2914716028831,-0.539152557097569,-0.729825971630617,0.551948883195011,4.11076289646587,-0.00296679695109155,-1.54716139751881,0.240062622525639,0.244647901431527
2020,"HOLMES",147.6,-0.599031186282924,1.69226212850553,-0.773898286218838,-1.05080044255332,0.496343801074247,3.77277961634627,-0.524490753433915,-1.9605135814589,-0.361187329784861,-0.348564953324706
2020,"JEFFERSON",133.5,0.557381702561549,1.30252496283855,-0.818447927034935,-1.05002265534954,0.212561627655495,3.95871229532221,0.0267359838603034,-1.53175356672218,0.325671617342253,0.280320561966826
2020,"TUSCARAWAS",141.9,0.664238782788269,1.22752977888576,-0.520296295202877,-0.515767960964003,0.681204154645317,3.70481838110097,-0.339594128949244,-1.77017146127616,-0.294625606439938,0.0824785101115351
2020,"ASHLAND",142.6,-0.772269556371046,1.79266147105509,-0.925840818076107,-1.41510173418801,0.141507418089686,3.45488177883596,-0.380721764375456,-2.24700810276741,-0.743022191551453,-0.642714826797132
2020,"CRAWFORD",190.8,-0.046619069987775,1.08052734157366,-0.289466681781373,-1.27208292374506,-0.0374251735008174,2.88646294501717,-0.670657666503156,-2.44356418937401,-1.11130696349486,-0.417128338257768
2020,"ERIE",164.6,1.86808091526313,0.671719665970837,0.0888662598497131,-1.26284787647776,-0.632162583506112,2.30247279836752,-0.859574145754822,-2.66246149597218,-0.85498663484734,-1.17904946024204
2020,"RICHLAND",168.2,-0.844142135327111,1.71755292618893,-0.678012318366987,-1.33169659866066,0.188625252751815,3.3259190147592,-0.540978674863443,-2.44120706419469,-0.844389817932807,-0.58216637871402
2020,"SANDUSKY",151.5,1.55201918366888,0.633987283078411,-0.073305738987348,-0.861359790082686,-0.562117335834818,2.35791126208536,-0.240935076102072,-2.78246362034488,-1.94029901753177,-1.17724623551274
2020,"SENECA",164.4,0.675149067461474,1.02593272118106,-0.224749299613737,-1.01795637112575,-0.385970906572374,2.66977415020293,-0.378260232323902,-2.56131130149799,-1.76649386890033,-0.842489732884762
2020,"WYANDOT",174.5,1.61170507934135,0.740923457192106,-0.105900411864119,-0.940054974562345,-0.0424214890923204,2.18273544012192,-0.668001314608188,-2.42853051570269,-1.64269462074342,-0.295839700202603
2020,"ASHTABULA",165.6,-1.57040019938173,2.00500934117848,-1.48269693127698,-1.83230388637205,0.419521270880651,3.93306239623022,-0.581715321284254,-1.61514576174207,-0.217360318124832,-0.750645932742529
2020,"COLUMBIANA",138.5,-0.871899624608694,1.95372467104766,-1.04736744257942,-1.70360866525365,0.311359527227787,4.22228252556123,-0.378541775975895,-1.52143504640862,0.403700469112956,0.370709007893805
2020,"MAHONING",150.7,-1.61558055753284,2.21014292622866,-1.27076433328749,-2.1981664898419,0.184290717291036,4.04268937107925,-0.957757838210791,-1.7191223485491,0.0420357887827902,0.194549902588988
2020,"MEDINA",155.9,0.213097784034101,1.51225904317243,-0.79126919331318,-1.71299691583044,-0.0469559860829678,2.9547596280105,-0.876836690725371,-2.09483203059935,-0.449613828667837,-0.584270429073531
2020,"PORTAGE",158.4,-0.533471267312831,1.71725389468811,-0.935353459192372,-1.79105690217241,0.122085974225903,3.61769152759708,-0.901075813644136,-1.93109986656941,-0.365311705951773,-0.447632858611623
2020,"STARK",149,0.81829379072585,1.12279431371913,-0.815440992178992,-1.04439774926626,0.296101656011339,3.40732924127508,-0.488393638076999,-2.09209555744089,-0.857197153268925,-0.177811845919707
2020,"TRUMBULL",168.1,-1.95029212349134,2.28336981281211,-1.4018660003989,-2.17273462128319,0.280879716717494,4.12132551771541,-1.05637975844714,-1.6601615674114,0.168496405926443,-0.0757647353467144
2020,"WAYNE",151.5,-0.315587670421403,1.27432195737606,-1.06455804881321,-1.33782028994421,0.136361016696723,3.50558647877985,-0.23181976724077,-2.07342448827365,-0.775546964860818,-0.681364124222847
2020,"DEFIANCE",136,-0.124692225156028,1.02502574276806,-0.291899526496356,-0.588380264883611,-0.378270855263614,2.3789714560521,0.332118258589988,-2.30792989936618,-2.31784870297812,-1.02696242236715
2020,"FULTON",164.2,-0.276299165541268,1.07145199810383,-0.595257202307987,-0.949283630634318,-0.627871102443606,2.37756757513681,0.224474556050634,-2.00988247079078,-2.225581359094,-1.15522381452006
2020,"LUCAS",170.9,2.00514051285792,0.36762592022864,-0.439839235693778,-0.421329826668715,-0.380746120910291,1.63241005287537,-0.0254105244646429,-2.58388091263863,-2.35247555702181,-1.49635612001823
2020,"PUTNAM",169.7,0.870629736381625,0.842162783803503,-0.07807695751225,-0.413993208896842,-0.230981524942853,2.04113666022972,-0.573059869295441,-2.40792302554543,-2.05695156437452,-1.02352134772147
2020,"VAN WERT",163.8,0.0613008794684712,1.36094430573366,0.106765441977479,-0.724574354948901,-0.169813953925909,2.47366390772537,-0.351893771748716,-2.45374333783615,-2.01257490265071,-0.655009468438804
2020,"WILLIAMS",143.9,-1.14250330072274,1.40479336932771,-0.574088862128903,-1.00360566679467,-0.475077677167577,2.75591523902118,0.406473446385326,-2.03878013404182,-2.19022795917194,-0.981731254767061
2020,"ADAMS",172.5,2.6802605316371,1.37281094327366,0.589735223892731,-0.174779813998497,1.7111895982507,3.05751735169731,-0.499098363284093,-1.42299622548763,0.580117669014541,1.64288112732878
2020,"BROWN",178,2.17126925583322,1.27382539327889,0.384551716605177,-0.280418533847553,1.43200924177625,2.97707039990323,-0.873050937888801,-1.28309022690065,0.575637755560043,1.38821577990601
2020,"GALLIA",161.5,2.98851368836996,1.59227110997401,-0.197856253101389,-0.305649793390576,1.63772711540402,3.14553084315271,-0.620794906987107,-1.40914851925312,0.971966097903928,1.96972250849139
2020,"HIGHLAND",184,1.34802131764408,1.37759644672075,0.0756986323394918,-0.902267827797131,0.957224097090447,3.32123026215672,-0.647734280054021,-1.32956796444133,0.0910495244219402,1.20983937824484
2020,"JACKSON",152.8,2.38421761409224,1.78181707448941,-0.095191366222393,-0.590812505553664,1.38902249758234,2.89746887652435,-0.64146004533229,-1.53751062865656,1.05346717902091,1.73519078897734
2020,"LAWRENCE",156.8,4.4227737316857,1.23781231843343,0.332666596089643,-0.149830872104825,1.78458533313723,2.67886675556031,-0.436956233040546,-1.35538175651567,0.84391607994308,1.99785178619396
2020,"PIKE",174.8,2.78223063655911,1.26681889010664,0.265352770117963,-0.422036676777105,1.517234204967,2.52127784260374,-0.620955655995679,-1.56942892477823,0.713871433201334,1.31606787098043
2020,"SCIOTO",157.6,3.46760515939085,1.33457220700956,0.306331836368579,-0.131835977712534,1.65007545761332,2.53295459881765,-0.36507561388313,-1.66184947407806,0.617416051075501,1.57241015621383
2020,"ATHENS",151,1.94134986032648,1.5022196672627,-0.26167475318151,-0.319779888518129,1.23269120603493,2.94517463394298,-0.234730978458852,-1.5831157278483,0.614015179127825,0.782299689163366
2020,"GUERNSEY",152.5,0.474326555349175,1.02751408350066,-0.0346697876959655,-0.245597832828552,0.817290412280061,3.39917950991962,-0.444692207949492,-1.48806187561282,0.463318751750669,0.297669534824443
2020,"MEIGS",141.1,1.88726386602353,1.80864723007026,-0.193186639533827,-0.516677465869433,1.47410032410467,3.58623900841183,-0.443428846462193,-1.46277720754399,0.919660781300313,1.64233352916727
2020,"MORGAN",158.8,1.59237967036471,1.48793129000725,-0.34179366547639,-0.435291072083426,0.967391151390872,3.00580657085962,-0.0846507238463166,-1.05586732863804,0.76350117145125,0.957355897726564
2020,"MUSKINGUM",168.1,1.1949679694371,1.09718975473445,-0.180243096057937,-0.0954184076363924,0.884720080497779,3.08416016237865,-0.399268768773883,-1.38392732656512,0.377461875625133,0.562471137362682
2020,"WASHINGTON",159.4,2.91849072278515,1.22634222691747,0.0861886804460525,0.132489739414193,1.28185824872938,2.54410829382092,0.180676601988335,-1.18269325747283,0.862054327954906,0.992001514003324
2020,"CLINTON",199.8,1.91131045524509,1.07611547893251,-0.239926171003263,-0.277566091872931,0.745741095444443,2.90205135164647,-0.643685580128069,-1.49809721834813,-0.682400014877555,0.63466521768381
2020,"GREENE",186.9,2.69996466423509,0.923706053391327,-0.0201629747599572,0.168471115573809,0.825216235010627,2.56828694539264,-0.574432789732993,-1.9499670146642,-0.927110800893625,0.235823288772533
2020,"MONTGOMERY",169.4,3.31638461179483,0.904863683988447,0.152066961301988,0.322581664505383,0.940106291434494,2.15874768930981,-0.689748638768165,-1.81302218514227,-0.890936343825732,0.132747239316906
2020,"PREBLE",196.9,0.975654321911357,1.8804405062908,-0.655208075119655,0.263850305655443,0.973753871671685,2.7855070026874,-1.04892956868571,-1.21533497135091,-0.430807522232972,0.0617660332885489
2020,"WARREN",176.7,3.2662805818384,1.05087021864281,0.472736810250249,0.304921654018262,1.09226520217555,2.30118146560474,-0.600290180222129,-1.80635650408389,-0.697458466025858,0.25888609336293
2020,"AUGLAIZE",172.8,0.456231533289198,1.41128735156812,0.39058795392372,-0.474997205859262,0.377894401912282,2.85094495263357,-0.334982688072318,-2.34164177235294,-1.25003606031699,-0.441148750291438
2020,"CHAMPAIGN",168.7,0.347075758679309,1.84812610263753,-0.019497359818229,-0.683313979945564,0.414339516398909,2.9962835276473,-0.436661285794716,-1.93422509251682,-0.733530047179342,0.285620696767884
2020,"CLARK",183.6,1.74037382902912,1.40316080253449,0.0913701894604292,-0.267028046220072,0.608873145753737,2.71589338182376,-0.700812641068129,-1.777348102342,-0.491121858144363,0.61090688363996
2020,"DARKE",195.8,0.799472359317944,1.67588338608138,-0.384077759792127,-0.219571169753338,0.748393429374776,2.66171372840466,-0.736250623417227,-1.58380208257222,-1.09090549977792,0.0499948692860655
2020,"HARDIN",159.7,1.44639672194798,1.08484697651022,0.078884708119287,-0.969187326344699,0.22948135819197,2.38514550832865,-0.602301828980569,-2.2787763777806,-1.55793191469369,-0.370748618519954
2020,"LOGAN",174.6,-0.0107890179332024,1.88620919416175,0.242873234189449,-1.00711604466936,0.323148675674168,3.16464218208334,-0.586133949053451,-2.21293775897048,-0.979924273287329,-0.078533314742064
